ID	Latitud 	 Longitud 	Fecha	Edad	Sexo	Propiedad	Clase
512774	4,6400211	-74,1223973	08/10/2014	37	MASCULINO	S	Microbus
512825	4,7318944	-74,0749438	18/10/2014	56	MASCULINO	S	Automovil
512826	4,596632	-74,15493	22/10/2014	38	MASCULINO	S	Camioneta
512885	4,7010764	-74,1134087	22/10/2014	48	MASCULINO	N	Motocicleta
512998	4,699409	-74,0328694	01/10/2014	36	MASCULINO	N	Campero
513138	4,7241409	-74,0506148	26/10/2014	30	MASCULINO	N	Automovil
513551	4,6484947	-74,0580003	28/10/2014	36	MASCULINO	S	Motocicleta
513552	4,7191459	-74,1200474	10/10/2014	30	FEMENINO	S	Automovil
513664	4,602562	-74,1021712	10/10/2014	80	MASCULINO	S	Camioneta
513727	4,6186902	-74,0882992	11/10/2014	37	MASCULINO	N	Automovil
513733	4,6564603	-74,1385041	10/10/2014	22	FEMENINO	N	Automovil
513735	4,6386334	-74,0606491	11/10/2014	52	MASCULINO	N	Camioneta
513742	4,6320728	-74,154092	10/10/2014	53	MASCULINO	S	Automovil
512777	4,5483546	-74,1605812	21/10/2014	19	MASCULINO	N	Motocicleta
512836	4,6438552	-74,1115167	18/10/2014	34	MASCULINO	N	Camioneta
512853	4,7366697	-74,0819846	07/10/2014	53	MASCULINO	N	Volqueta
512860	4,6164357	-74,1059716	23/10/2014	58	FEMENINO	S	Automovil
513131	4,5761169	-74,1200875	26/10/2014	26	MASCULINO	N	Automovil
513134	4,6651637	-74,064366	25/10/2014	53	MASCULINO	S	Automovil
512308	4,6983477	-74,0370853	01/10/2014	47	MASCULINO	N	Automovil
512321	4,639322	-74,07896	01/10/2014	62	MASCULINO	N	Automovil
512323	4,6871523	-74,0475533	01/10/2014	38	MASCULINO	S	Automovil
512323	4,6871523	-74,0475533	01/10/2014	20	MASCULINO	N	Automovil
512324	4,6170476	-74,1713038	14/10/2014	53	MASCULINO	S	Automovil
512325	4,7221574	-74,0719705	02/10/2014	47	MASCULINO	N	Volqueta
512326	4,6402183	-74,0650608	01/10/2014	36	MASCULINO	N	Camioneta
512329	4,6587513	-74,0611646	02/10/2014	24	MASCULINO	N	Automovil
512330	4,5567955	-74,1380713	08/10/2014	44	MASCULINO	N	Bus
512414	4,6211366	-74,1254324	01/10/2014	57	MASCULINO	N	Automovil
513324	4,6494981	-74,1063465	28/10/2014	23	MASCULINO	N	Camioneta
513404	4,7220971	-74,0341546	09/10/2014	56	MASCULINO	N	Automovil
513420	4,546322	-74,136901	25/10/2014	28	MASCULINO	N	Bus
513540	4,7133358	-74,1150014	10/10/2014	42	MASCULINO	N	Microbus
513544	4,686023	-74,096134	17/10/2014	40	MASCULINO	N	Bus
513691	4,576391	-74,115549	12/10/2014	40	MASCULINO	N	Automovil
511959	4,6606908	-74,054045	08/10/2014	38	MASCULINO	S	Motocicleta
512042	4,7152013	-74,076628	07/10/2014	48	MASCULINO	N	Camioneta
512127	4,5981365	-74,066045	11/10/2014	41	MASCULINO	N	Camioneta
512141	4,7356609	-74,0852942	11/10/2014	24	MASCULINO	S	Motocicleta
512155	4,6967259	-74,0300891	13/10/2014	37	MASCULINO	N	Camioneta
512164	4,5711975	-74,0801087	10/10/2014	41	MASCULINO	N	Automovil
511986	4,6897278	-74,0717873	02/10/2014	35	FEMENINO	N	Automovil
511960	4,5713518	-74,0959151	02/10/2014	22	MASCULINO	N	Motocicleta
511967	4,715662	-74,1076498	03/10/2014	28	MASCULINO	S	Motocicleta
512035	4,548765	-74,1515228	04/10/2014	56	MASCULINO	N	Camioneta
511969	4,7162344	-74,0990453	05/10/2014	26	MASCULINO	N	Motocicleta
511973	4,6021997	-74,1056019	08/10/2014	48	MASCULINO	N	Automovil
511988	4,596043	-74,166064	04/10/2014	40	MASCULINO	N	Motocicleta
513047	4,7101577	-74,1287295	01/10/2014	27	MASCULINO	N	Automovil
513049	4,6333379	-74,0719658	10/10/2014	21	MASCULINO	S	Automovil
513051	4,6482493	-74,0577023	01/10/2014	36	MASCULINO	N	Camioneta
513054	4,7277204	-74,0898677	14/10/2014	50	MASCULINO	N	Bus
513057	4,686023	-74,096134	23/10/2014	28	FEMENINO	N	Camion, Furgon
513129	4,6899719	-74,0658986	26/10/2014	40	MASCULINO	S	Automovil
513141	4,7378898	-74,0308032	26/10/2014	35	MASCULINO	S	Automovil
511992	4,6752482	-74,0609445	04/10/2014	45	MASCULINO	S	Motocicleta
512080	4,6869616	-74,0816333	01/10/2014	49	MASCULINO	N	Bus
512087	4,6734459	-74,0628847	07/10/2014	22	MASCULINO	N	Automovil
513144	4,6382763	-74,1587399	26/10/2014	32	MASCULINO	N	Automovil
513214	4,728393	-74,0649631	27/10/2014	27	FEMENINO	S	Motocicleta
513215	4,751686	-74,0645215	25/10/2014	61	MASCULINO	N	Bus
513217	4,6127129	-74,071498	08/10/2014	69	MASCULINO	S	Automovil
513252	4,6278552	-74,1091601	08/10/2014	39	MASCULINO	N	Automovil
513257	4,6018048	-74,0597607	08/10/2014	49	MASCULINO	S	Campero
513263	4,6441508	-74,078644	08/10/2014	44	FEMENINO	N	Volqueta
513263	4,6441508	-74,078644	08/10/2014	23	MASCULINO	N	Automovil
513264	4,6343958	-74,079716	08/10/2014	42	MASCULINO	N	Camion, Furgon
513266	4,5906231	-74,138689	08/10/2014	58	FEMENINO	N	Automovil
513268	4,6895682	-74,0564139	08/10/2014	57	MASCULINO	N	Camion, Furgon
513288	4,6031362	-74,0929262	22/10/2014	58	MASCULINO	N	Bus
513289	4,6844875	-74,1237423	08/10/2014	62	FEMENINO	N	Automovil
513343	4,596043	-74,165351	27/10/2014	33	MASCULINO	N	Bus
513412	4,703352	-74,1099293	09/10/2014	49	MASCULINO	N	Automovil
513422	4,5948369	-74,0737446	09/10/2014	51	FEMENINO	S	Automovil
513460	4,634881	-74,1152423	10/10/2014	55	MASCULINO	N	Camion, Furgon
513476	4,6305061	-74,0770691	09/10/2014	32	MASCULINO	N	Microbus
513508	4,6404185	-74,135381	10/10/2014	34	MASCULINO	S	Automovil
513508	4,6404185	-74,135381	10/10/2014	38	MASCULINO	N	Motocicleta
513667	4,7458754	-74,029483	27/10/2014	36	MASCULINO	N	Automovil
513673	4,6009402	-74,0700481	12/10/2014	38	MASCULINO	N	Automovil
513682	4,6795194	-74,0505334	29/10/2014	50	FEMENINO	N	Automovil
512337	4,6748058	-74,0825018	02/10/2014	38	MASCULINO	S	Motocicleta
512382	4,595114	-74,148358	03/10/2014	60	MASCULINO	N	Camioneta
512402	4,682437	-74,084166	02/10/2014	43	FEMENINO	N	Automovil
512492	4,6146914	-74,1100571	18/10/2014	23	MASCULINO	S	Bicicleta
512549	4,7148016	-74,05401	03/10/2014	48	MASCULINO	S	Automovil
512574	4,6243444	-74,1385526	03/10/2014	62	MASCULINO	S	Camion, Furgon
512165	4,745125	-74,1076654	14/10/2014	45	MASCULINO	S	Motocicleta
512171	4,5866793	-74,1667582	12/10/2014	37	MASCULINO	N	Automovil
512239	4,6310155	-74,0644096	13/10/2014	50	MASCULINO	N	Bus
512261	4,5911839	-74,1113743	02/10/2014	34	MASCULINO	N	Campero
512262	4,6302105	-74,0661128	04/10/2014	31	MASCULINO	N	Bus
512271	4,6495213	-74,1339088	14/10/2014	21	MASCULINO	N	Motocicleta
512051	4,7424187	-74,0650775	06/10/2014	33	MASCULINO	S	Automovil
512083	4,6877604	-74,0811674	09/10/2014	51	FEMENINO	N	Automovil
512084	4,7325163	-74,0238915	09/10/2014	19	MASCULINO	S	Automovil
511999	4,6343256	-74,1986967	10/10/2014	35	FEMENINO	N	Camion, Furgon
512001	4,6016643	-74,0799934	05/10/2014	33	MASCULINO	N	Bus
512006	4,5535246	-74,0992334	04/10/2014	43	MASCULINO	N	Automovil
512100	4,5976658	-74,0707843	09/10/2014	36	FEMENINO	S	Motocicleta
512104	4,7218233	-74,1210333	01/10/2014	20	MASCULINO	N	Motocicleta
512108	4,6895682	-74,0564139	11/10/2014	0	NO APLICA	N	Automovil
512156	4,5792973	-74,0797026	08/10/2014	35	FEMENINO	N	Motocicleta
512175	4,6827985	-74,0433337	12/10/2014	26	MASCULINO	N	Motocicleta
512175	4,6827985	-74,0433337	12/10/2014	59	MASCULINO	S	Camioneta
512198	4,7174935	-74,0548747	05/10/2014	45	MASCULINO	N	Automovil
512199	4,6279529	-74,1672833	03/10/2014	26	FEMENINO	S	Motocicleta
513291	4,6700582	-74,0716827	08/10/2014	40	MASCULINO	N	Camioneta
513304	4,6115509	-74,1030671	08/10/2014	54	MASCULINO	N	Campero
513306	4,65867	-74,0771658	08/10/2014	34	MASCULINO	N	Automovil
513307	4,686023	-74,096134	08/10/2014	23	MASCULINO	N	Motocicleta
513330	4,686023	-74,096134	08/10/2014	23	MASCULINO	N	Bus
513338	4,6838708	-74,0999434	09/10/2014	30	MASCULINO	S	Automovil
513338	4,6838708	-74,0999434	09/10/2014	25	MASCULINO	N	Bus
513344	4,6501461	-74,0952862	09/10/2014	26	MASCULINO	S	Camioneta
513693	4,6672384	-74,1315545	29/10/2014	56	MASCULINO	N	Camion, Furgon
513700	4,6146128	-74,0885065	10/10/2014	51	MASCULINO	N	Automovil
513707	4,593424	-74,129931	12/10/2014	26	MASCULINO	N	Automovil
513720	4,6825099	-74,0810205	10/10/2014	23	MASCULINO	N	Campero
513721	4,5845573	-74,128887	10/10/2014	47	MASCULINO	N	Camioneta
513738	4,6665041	-74,0570793	10/10/2014	34	MASCULINO	N	Tractocamion
512427	4,6390609	-74,155303	01/10/2014	46	MASCULINO	N	Automovil
512498	4,6614554	-74,133919	19/10/2014	22	MASCULINO	S	Motocicleta
512500	4,6407602	-74,1679945	19/10/2014	24	MASCULINO	S	Motocicleta
512503	4,5898054	-74,0714778	03/10/2014	20	MASCULINO	N	Automovil
512504	4,6240608	-74,1964628	18/10/2014	25	MASCULINO	N	Motocicleta
512505	4,675673	-74,0872333	17/10/2014	35	MASCULINO	N	Motocicleta
512580	4,6295482	-74,1220392	03/10/2014	38	FEMENINO	S	Automovil
512580	4,6295482	-74,1220392	03/10/2014	17	MASCULINO	N	Camion, Furgon
512595	4,692209	-74,0916356	05/10/2014	32	MASCULINO	N	Automovil
512628	4,6773372	-74,0894858	20/10/2014	28	MASCULINO	N	Bus
512782	4,6483783	-74,0946177	22/10/2014	30	FEMENINO	S	Bicicleta
512788	4,6998175	-74,028953	14/10/2014	34	MASCULINO	N	Camioneta
512788	4,6998175	-74,028953	14/10/2014	53	FEMENINO	S	Microbus
512789	4,6275518	-74,0661894	22/10/2014	61	MASCULINO	S	Bicicleta
512819	4,6211856	-74,0994704	16/10/2014	26	FEMENINO	N	Motocicleta
512298	4,6097187	-74,0956771	02/10/2014	48	MASCULINO	N	Microbus
512298	4,6097187	-74,0956771	02/10/2014	29	MASCULINO	N	Bus
512374	4,6154972	-74,1148073	01/10/2014	51	MASCULINO	S	Automovil
512375	4,6732667	-74,0429454	03/10/2014	75	MASCULINO	N	Automovil
512379	4,5510176	-74,0899429	02/10/2014	30	MASCULINO	N	Automovil
512379	4,5510176	-74,0899429	02/10/2014	35	MASCULINO	N	Microbus
512380	4,5146253	-74,1162492	01/10/2014	25	MASCULINO	N	Bus
512383	4,627209	-74,1082141	03/10/2014	36	FEMENINO	N	Camioneta
512423	4,6251946	-74,0828083	01/10/2014	22	MASCULINO	N	Camion, Furgon
512425	4,6029934	-74,1013259	03/10/2014	51	MASCULINO	N	Automovil
512176	4,5555188	-74,0899325	12/10/2014	33	MASCULINO	S	Motocicleta
512177	4,5845784	-74,080222	12/10/2014	24	MASCULINO	N	Bus
512275	4,629472	-74,116433	04/10/2014	59	MASCULINO	S	Microbus
512280	4,684674	-74,1401398	02/10/2014	30	MASCULINO	N	Camion, Furgon
512283	4,6816254	-74,0568937	14/10/2014	32	MASCULINO	N	Camioneta
512289	4,7481303	-74,0480555	01/10/2014	59	MASCULINO	S	Camioneta
512296	4,6641483	-74,1285621	02/10/2014	31	MASCULINO	N	Bus
512334	4,6838986	-74,0464364	02/10/2014	38	FEMENINO	N	Campero
512217	4,6174173	-74,071624	13/10/2014	42	MASCULINO	N	Bus
512220	4,6607423	-74,0615482	13/10/2014	75	MASCULINO	N	Automovil
513160	4,7293038	-74,0274701	07/10/2014	47	MASCULINO	N	Automovil
513160	4,7293038	-74,0274701	07/10/2014	29	MASCULINO	N	Automovil
513166	4,5633089	-74,101644	25/10/2014	41	MASCULINO	N	Camion, Furgon
513167	4,583844	-74,0832419	07/10/2014	22	MASCULINO	N	Automovil
512206	4,6104407	-74,0950965	03/10/2014	42	FEMENINO	N	Automovil
512229	4,6394971	-74,0628363	14/10/2014	35	FEMENINO	N	Automovil
512244	4,5868246	-74,0864233	01/10/2014	45	FEMENINO	N	Bus
512248	4,6545859	-74,0622103	01/10/2014	41	FEMENINO	N	Automovil
512259	4,677561	-74,0858007	12/10/2014	36	MASCULINO	S	Motocicleta
513353	4,5607177	-74,087465	11/10/2014	39	MASCULINO	N	Automovil
513411	4,7191926	-74,0562885	09/10/2014	60	MASCULINO	N	Camioneta
513414	4,6356967	-74,0625969	11/10/2014	58	MASCULINO	S	Automovil
513754	4,7002874	-74,0978574	13/10/2014	46	MASCULINO	N	Campero
512508	4,5623244	-74,1387156	10/10/2014	31	MASCULINO	N	Motocicleta
512510	4,6739337	-74,0677842	03/10/2014	45	MASCULINO	N	Automovil
512510	4,6739337	-74,0677842	03/10/2014	35	MASCULINO	S	Automovil
512563	4,6640317	-74,1179927	06/10/2014	61	MASCULINO	N	Camioneta
512565	4,5704631	-74,0901706	03/10/2014	36	MASCULINO	N	Buseta
512590	4,648665	-74,120203	08/10/2014	48	MASCULINO	S	Bus
512590	4,648665	-74,120203	08/10/2014	42	MASCULINO	N	Microbus
512711	4,6367026	-74,1290752	21/10/2014	28	MASCULINO	S	Bicicleta
512721	4,6234668	-74,1382889	04/10/2014	43	MASCULINO	N	Buseta
512435	4,7404545	-74,0601824	01/10/2014	36	MASCULINO	N	Automovil
512437	4,5409433	-74,1420827	03/10/2014	23	MASCULINO	N	Bus
512450	4,5653653	-74,1441494	17/10/2014	55	MASCULINO	N	Bus
512451	4,7194884	-74,1193756	17/10/2014	35	MASCULINO	N	Volqueta
512482	4,621675	-74,1936034	01/10/2014	18	MASCULINO	S	Bicicleta
512482	4,621675	-74,1936034	01/10/2014	36	MASCULINO	N	Bus
512485	4,595606	-74,163984	18/10/2014	39	MASCULINO	N	Automovil
512485	4,595606	-74,163984	18/10/2014	33	MASCULINO	S	Motocicleta
512345	4,6936163	-74,0557179	02/10/2014	37	MASCULINO	N	Camioneta
512347	4,6205653	-74,1222986	16/10/2014	36	MASCULINO	N	Bus
512353	4,596043	-74,163813	02/10/2014	37	MASCULINO	N	Motocicleta
512363	4,6114071	-74,1027183	02/10/2014	52	MASCULINO	N	Automovil
512368	4,7174494	-74,054422	15/10/2014	52	MASCULINO	N	Automovil
512394	4,6958896	-74,0871311	03/10/2014	29	MASCULINO	N	Automovil
513169	4,6566459	-74,1148655	07/10/2014	41	MASCULINO	N	Microbus
513173	4,642704	-74,0787345	07/10/2014	32	MASCULINO	S	Automovil
513178	4,7074148	-74,0518435	07/10/2014	58	FEMENINO	S	Automovil
513189	4,6397768	-74,1156072	06/10/2014	63	MASCULINO	N	Automovil
513192	4,7276832	-74,0700321	07/10/2014	34	MASCULINO	N	Automovil
513194	4,6267367	-74,1231602	07/10/2014	50	FEMENINO	S	Automovil
513218	4,7306245	-74,0405954	25/10/2014	45	MASCULINO	S	Automovil
513696	4,686023	-74,096134	12/10/2014	22	MASCULINO	S	Automovil
513701	4,6973292	-74,125258	10/10/2014	24	MASCULINO	S	Motocicleta
513715	4,6825099	-74,0810205	10/10/2014	28	MASCULINO	S	Automovil
513724	4,6557408	-74,0660688	28/10/2014	44	MASCULINO	S	Automovil
513749	4,6941071	-74,0910098	10/10/2014	26	MASCULINO	N	Automovil
513761	4,6693194	-74,1086219	13/10/2014	36	MASCULINO	S	Bus
512734	4,655621	-74,070519	21/10/2014	45	MASCULINO	N	Bus
512744	4,5980168	-74,0730621	21/10/2014	47	MASCULINO	S	Motocicleta
512750	4,6023183	-74,0687325	05/10/2014	38	MASCULINO	N	Automovil
512763	4,7045369	-74,0490133	05/10/2014	60	MASCULINO	S	Automovil
512764	4,7136906	-74,053044	07/10/2014	36	MASCULINO	S	Motocicleta
512828	4,7730549	-74,0425118	19/10/2014	18	MASCULINO	N	Automovil
512837	4,5813603	-74,0903466	18/10/2014	42	MASCULINO	N	Volqueta
512518	4,576391	-74,115549	18/10/2014	45	MASCULINO	N	Bus
512524	4,689831	-74,0682438	03/10/2014	48	FEMENINO	S	Automovil
512537	4,6046572	-74,0952613	03/10/2014	49	FEMENINO	S	Automovil
512401	4,6114024	-74,0888812	02/10/2014	49	MASCULINO	S	Automovil
512404	4,6257916	-74,1380405	02/10/2014	47	MASCULINO	N	Buseta
512441	4,5693534	-74,0978091	16/10/2014	43	MASCULINO	N	Microbus
512452	4,6614554	-74,133919	17/10/2014	35	MASCULINO	S	Motocicleta
512558	4,6497213	-74,1256982	03/10/2014	27	MASCULINO	N	Buseta
512560	4,639984	-74,1369894	03/10/2014	40	MASCULINO	N	Automovil
512873	4,716759	-74,0558266	23/10/2014	58	MASCULINO	S	Camioneta
512957	4,686023	-74,096134	07/10/2014	26	MASCULINO	N	Automovil
513077	4,6744283	-74,0531356	23/10/2014	33	MASCULINO	N	Camioneta
512613	4,634881	-74,1152423	20/10/2014	31	MASCULINO	N	Motocicleta
512615	4,744726	-74,0893682	20/10/2014	47	MASCULINO	N	Camioneta
512620	4,6444286	-74,1325734	20/10/2014	35	FEMENINO	N	Motocicleta
512623	4,6436733	-74,0786641	06/10/2014	75	MASCULINO	N	Automovil
512630	4,6506138	-74,0630064	06/10/2014	20	FEMENINO	N	Campero
512643	4,7562243	-74,0246364	03/10/2014	37	MASCULINO	S	Automovil
512643	4,7562243	-74,0246364	03/10/2014	38	MASCULINO	N	Automovil
512691	4,568352	-74,1168288	04/10/2014	40	MASCULINO	S	Camioneta
512570	4,686023	-74,096134	03/10/2014	34	MASCULINO	N	Automovil
512572	4,6370223	-74,062686	03/10/2014	23	MASCULINO	N	Automovil
512579	4,6486113	-74,055775	04/10/2014	31	MASCULINO	N	Automovil
512584	4,7031327	-74,1303164	05/10/2014	37	MASCULINO	N	Automovil
512594	4,6561386	-74,1109256	07/10/2014	41	MASCULINO	N	Tractocamion
512602	4,6256196	-74,0961173	04/10/2014	35	MASCULINO	N	Microbus
513101	4,6696714	-74,1066512	15/10/2014	44	MASCULINO	N	Automovil
513110	4,6979428	-74,0942778	15/10/2014	43	MASCULINO	N	Automovil
513114	4,5803463	-74,091351	25/10/2014	42	MASCULINO	N	Bus
513146	4,674825	-74,1074054	25/10/2014	28	MASCULINO	N	Automovil
513149	4,6426541	-74,1130676	25/10/2014	21	MASCULINO	N	Bus
513185	4,5548686	-74,1194266	06/10/2014	48	MASCULINO	N	Bus
513186	4,6427203	-74,0646434	07/10/2014	31	MASCULINO	N	Camion, Furgon
512702	4,596043	-74,164572	04/10/2014	18	MASCULINO	N	Campero
512709	4,6899743	-74,0836985	04/10/2014	31	MASCULINO	S	Automovil
512710	4,6452915	-74,1318051	20/10/2014	22	MASCULINO	N	Bus
512715	4,6522895	-74,1017418	10/10/2014	37	MASCULINO	N	Camioneta
512735	4,595691	-74,151583	04/10/2014	27	MASCULINO	N	Motocicleta
512736	4,5843671	-74,1079106	20/10/2014	41	MASCULINO	S	Motocicleta
512741	4,7407	-74,032875	21/10/2014	61	MASCULINO	S	Bicicleta
512640	4,6987138	-74,0499915	03/10/2014	49	MASCULINO	S	Automovil
512641	4,6614554	-74,133919	05/10/2014	51	FEMENINO	N	Motocicleta
512651	4,5660905	-74,1545578	05/10/2014	46	MASCULINO	S	Automovil
512660	4,7753513	-74,042141	05/10/2014	23	MASCULINO	S	Automovil
512690	4,596043	-74,165186	05/10/2014	27	MASCULINO	N	Camioneta
512994	4,6540066	-74,1561864	22/10/2014	41	MASCULINO	N	Automovil
513196	4,6200944	-74,0749386	07/10/2014	35	MASCULINO	N	Automovil
513196	4,6200944	-74,0749386	07/10/2014	26	FEMENINO	N	Camioneta
512756	4,6587742	-74,069288	04/10/2014	21	MASCULINO	N	Automovil
512765	4,6162169	-74,0675621	04/10/2014	59	MASCULINO	N	Automovil
512767	4,6936291	-74,1357555	13/10/2014	26	MASCULINO	N	Automovil
512794	4,585652	-74,094316	12/10/2014	40	MASCULINO	N	Campero
512795	4,6382189	-74,0597657	15/10/2014	46	MASCULINO	N	Automovil
512805	4,7209954	-74,1103022	20/10/2014	69	MASCULINO	N	Bus
512996	4,5925047	-74,0830671	23/10/2014	32	MASCULINO	N	Bus
512999	4,5567955	-74,1380713	05/10/2014	45	MASCULINO	N	Automovil
513006	4,688717	-74,1122123	06/10/2014	49	FEMENINO	N	Automovil
513075	4,7110969	-74,1135931	23/10/2014	46	MASCULINO	S	Bicicleta
513076	4,7033842	-74,1129042	24/10/2014	19	MASCULINO	S	Bicicleta
513208	4,7359359	-74,0579074	07/10/2014	33	MASCULINO	N	Automovil
513209	4,6506438	-74,0523052	07/10/2014	57	MASCULINO	N	Campero
513230	4,601948	-74,1806666	08/10/2014	50	MASCULINO	N	Bus
513231	4,6552561	-74,0553179	27/10/2014	52	MASCULINO	N	Motocicleta
512861	4,6876625	-74,0596836	23/10/2014	21	MASCULINO	S	Motocicleta
513058	4,711417	-74,0704806	24/10/2014	26	MASCULINO	N	Bus
513087	4,6865623	-74,1660382	24/10/2014	49	MASCULINO	N	Camion, Furgon
513095	4,6614554	-74,133919	05/10/2014	47	MASCULINO	S	Automovil
513098	4,6908366	-74,0927271	15/10/2014	28	MASCULINO	S	Automovil
513112	4,6792306	-74,1193546	16/10/2014	28	MASCULINO	N	Motocicleta
513240	4,5721581	-74,0981176	08/10/2014	28	MASCULINO	N	Buseta
513283	4,6828844	-74,0922055	08/10/2014	51	MASCULINO	S	Camioneta
513285	4,665836	-74,1306824	08/10/2014	67	FEMENINO	N	Automovil
513286	4,70943	-74,0286027	06/10/2014	21	MASCULINO	N	Campero
513292	4,6822895	-74,1380985	27/10/2014	64	MASCULINO	S	Camion, Furgon
513295	4,7024611	-74,0590663	06/10/2014	54	MASCULINO	N	Automovil
513299	4,6692649	-74,0723694	08/10/2014	55	MASCULINO	S	Campero
513308	4,729318	-74,0413287	06/10/2014	69	MASCULINO	S	Camioneta
513124	4,5946289	-74,0869558	24/10/2014	29	MASCULINO	N	Motocicleta
513163	4,6372014	-74,0655732	07/10/2014	52	FEMENINO	S	Bus
513165	4,596697	-74,178669	07/10/2014	22	MASCULINO	N	Microbus
513203	4,7381083	-74,0660906	06/10/2014	29	MASCULINO	S	Campero
513207	4,7503588	-74,0430043	07/10/2014	46	MASCULINO	S	Camioneta
513236	4,6599805	-74,1174554	08/10/2014	46	MASCULINO	N	Automovil
513261	4,6074373	-74,0781137	08/10/2014	61	MASCULINO	N	Microbus
513316	4,6248052	-74,0661212	08/10/2014	45	MASCULINO	N	Automovil
513317	4,6696245	-74,0910988	06/10/2014	36	MASCULINO	N	Automovil
491014	4,6498088	-74,0550674	05/03/2014	52	FEMENINO	N	Automovil
493240	4,7181195	-74,1424806	26/03/2014	44	MASCULINO	N	Buseta
501707	4,6267367	-74,1231602	18/06/2014	51	MASCULINO	N	Bus
494332	4,6847262	-74,0466968	04/04/2014	33	FEMENINO	N	Automovil
502269	4,7085439	-74,0956623	26/06/2014	33	MASCULINO	N	Automovil
502254	4,6990012	-74,0821507	26/06/2014	29	FEMENINO	N	Automovil
502254	4,6990012	-74,0821507	26/06/2014	47	MASCULINO	N	Microbus
495733	4,7423857	-74,1292498	20/04/2014	0	NO APLICA	N	null
495214	4,6692117	-74,048136	14/04/2014	32	MASCULINO	N	Automovil
496820	4,596043	-74,162531	02/05/2014	25	MASCULINO	N	Motocicleta
496820	4,596043	-74,162531	02/05/2014	53	MASCULINO	S	Automovil
496837	4,6614554	-74,133919	03/05/2014	47	MASCULINO	N	Camion, Furgon
499368	4,6614554	-74,133919	27/05/2014	44	MASCULINO	N	Automovil
502628	4,6275779	-74,1116796	02/07/2014	22	MASCULINO	N	Motocicleta
503174	4,7416583	-74,0846799	08/07/2014	59	MASCULINO	N	Automovil
503528	4,596043	-74,16306	11/07/2014	37	MASCULINO	N	Camioneta
504050	4,5944718	-74,1126216	18/07/2014	32	MASCULINO	N	Bus Articulado
506213	4,7468952	-74,1139955	11/08/2014	29	FEMENINO	S	Bicicleta
485777	4,6075204	-74,0930129	05/01/2014	50	MASCULINO	N	Microbus
487735	4,6382763	-74,1587399	29/01/2014	52	MASCULINO	S	Automovil
491021	4,6067092	-74,1080082	04/03/2014	35	MASCULINO	S	Automovil
491036	4,5726514	-74,097321	04/03/2014	27	MASCULINO	N	Camioneta
491631	4,6694316	-74,0728048	09/03/2014	27	MASCULINO	N	Automovil
499557	4,6736998	-74,0480432	28/05/2014	27	MASCULINO	S	Camioneta
499570	4,546322	-74,136901	29/05/2014	38	MASCULINO	N	Camioneta
499570	4,546322	-74,136901	29/05/2014	52	MASCULINO	N	Camioneta
488304	4,549387	-74,1417733	04/02/2014	33	MASCULINO	N	Automovil
488837	4,596043	-74,162729	10/02/2014	26	MASCULINO	S	Motocicleta
500655	4,5695926	-74,1493833	09/06/2014	36	MASCULINO	N	Microbus
500146	4,5623244	-74,1387156	03/06/2014	19	MASCULINO	N	Automovil
500681	4,6584318	-74,060385	09/06/2014	42	MASCULINO	N	Bus
502853	4,6386334	-74,0606491	04/07/2014	55	MASCULINO	S	Campero
494709	4,6192308	-74,0976353	07/04/2014	87	MASCULINO	N	Automovil
495048	4,569228	-74,125357	11/04/2014	50	MASCULINO	S	Automovil
495562	4,801547	-74,037734	17/04/2014	58	MASCULINO	S	Camioneta
497733	4,6627207	-74,0549599	09/05/2014	44	MASCULINO	S	Automovil
499938	4,6497213	-74,1256982	01/06/2014	34	MASCULINO	S	Automovil
500493	4,596442	-74,153684	07/06/2014	59	MASCULINO	N	Tractocamion
503553	4,6254721	-74,0855549	12/07/2014	40	MASCULINO	N	Automovil
514176	4,7378772	-74,040919	05/11/2014	51	MASCULINO	S	Bicicleta
510822	4,616671	-74,153299	25/09/2014	69	MASCULINO	N	Microbus
510307	4,6141746	-74,140716	19/09/2014	38	MASCULINO	N	Bus
511376	4,6182515	-74,163876	30/09/2014	39	MASCULINO	N	Volqueta
504643	4,5647611	-74,0831357	24/07/2014	26	MASCULINO	N	Motocicleta
504627	4,5838038	-74,1889282	24/07/2014	31	MASCULINO	N	Automovil
492149	4,6614554	-74,133919	16/03/2014	29	MASCULINO	N	Bus Alimentador
486162	4,634725	-74,080791	11/01/2014	56	MASCULINO	N	Camioneta
486676	4,6395201	-74,0743202	17/01/2014	26	MASCULINO	N	Bus
487248	4,6322596	-74,1377636	24/01/2014	22	MASCULINO	N	Motocicleta
488325	4,588841	-74,145255	05/02/2014	21	MASCULINO	N	Motocicleta
496881	4,6448221	-74,1109442	02/05/2014	23	MASCULINO	N	Camioneta
497945	4,6472593	-74,0740034	13/05/2014	26	MASCULINO	S	Automovil
493262	4,7430094	-74,0223745	26/03/2014	34	MASCULINO	N	Bus
493278	4,6619765	-74,053042	26/03/2014	22	MASCULINO	N	Camion, Furgon
494343	4,634881	-74,1152423	04/04/2014	53	MASCULINO	N	Automovil
487784	4,6731828	-74,0612912	30/01/2014	47	MASCULINO	N	Campero
501046	4,7113071	-74,0482446	13/06/2014	48	MASCULINO	S	Camioneta
495085	4,6419833	-74,0577013	13/04/2014	47	MASCULINO	N	Camioneta
502670	4,5767378	-74,0954103	02/07/2014	49	MASCULINO	S	Automovil
